Edad Simple;Provincias;Sexo;Periodo;Total
20 años;49 Zamora;Mujeres;1 de julio de 2020;647,156217
20 años;50 Zaragoza;Hombres;1 de julio de 2020;4.941,558496
20 años;50 Zaragoza;Mujeres;1 de julio de 2020;4.482,325262
20 años;51 Ceuta;Hombres;1 de julio de 2020;524,885177
20 años;51 Ceuta;Mujeres;1 de julio de 2020;576,104269
20 años;52 Melilla;Hombres;1 de julio de 2020;597,744443
20 años;52 Melilla;Mujeres;1 de julio de 2020;583,725275
21 años;02 Albacete;Hombres;1 de julio de 2020;2.222,046456
21 años;02 Albacete;Mujeres;1 de julio de 2020;2.051,567835
21 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;9.498,313412
21 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;8.951,381697
21 años;04 Almería;Hombres;1 de julio de 2020;4.289,694884
21 años;04 Almería;Mujeres;1 de julio de 2020;3.676,269528
21 años;01 Araba/Álava;Hombres;1 de julio de 2020;1.470,292012
21 años;01 Araba/Álava;Mujeres;1 de julio de 2020;1.447,126777
21 años;33 Asturias;Hombres;1 de julio de 2020;4.002,915515
21 años;33 Asturias;Mujeres;1 de julio de 2020;3.726,314864
21 años;05 Ávila;Hombres;1 de julio de 2020;742,407447
21 años;05 Ávila;Mujeres;1 de julio de 2020;730,557036
21 años;06 Badajoz;Hombres;1 de julio de 2020;3.598,910899
21 años;06 Badajoz;Mujeres;1 de julio de 2020;3.465,698427
21 años;07 Balears, Illes;Hombres;1 de julio de 2020;6.248,992522
21 años;07 Balears, Illes;Mujeres;1 de julio de 2020;5.868,103808
21 años;08 Barcelona;Hombres;1 de julio de 2020;29.853,419249
21 años;08 Barcelona;Mujeres;1 de julio de 2020;27.673,519673
21 años;48 Bizkaia;Hombres;1 de julio de 2020;5.192,732877
21 años;48 Bizkaia;Mujeres;1 de julio de 2020;4.921,075650
21 años;09 Burgos;Hombres;1 de julio de 2020;1.653,361251
21 años;09 Burgos;Mujeres;1 de julio de 2020;1.514,201787
21 años;10 Cáceres;Hombres;1 de julio de 2020;2.003,297497
21 años;10 Cáceres;Mujeres;1 de julio de 2020;1.802,975263
21 años;11 Cádiz;Hombres;1 de julio de 2020;6.903,868311
21 años;11 Cádiz;Mujeres;1 de julio de 2020;6.475,111365
21 años;39 Cantabria;Hombres;1 de julio de 2020;2.573,083538
21 años;39 Cantabria;Mujeres;1 de julio de 2020;2.421,471853
21 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;2.949,726365
21 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;2.805,433725
21 años;13 Ciudad Real;Hombres;1 de julio de 2020;2.702,261625
21 años;13 Ciudad Real;Mujeres;1 de julio de 2020;2.530,756884
21 años;14 Córdoba;Hombres;1 de julio de 2020;4.404,117920
21 años;14 Córdoba;Mujeres;1 de julio de 2020;4.031,988601
21 años;15 Coruña, A;Hombres;1 de julio de 2020;4.614,895332
21 años;15 Coruña, A;Mujeres;1 de julio de 2020;4.404,239986
21 años;16 Cuenca;Hombres;1 de julio de 2020;1.045,727452
21 años;16 Cuenca;Mujeres;1 de julio de 2020;1.012,279569
21 años;20 Gipuzkoa;Hombres;1 de julio de 2020;3.534,160323
21 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;3.394,444459
21 años;17 Girona;Hombres;1 de julio de 2020;4.309,116723
21 años;17 Girona;Mujeres;1 de julio de 2020;3.822,485205
21 años;18 Granada;Hombres;1 de julio de 2020;5.367,968654
21 años;18 Granada;Mujeres;1 de julio de 2020;4.907,121476
21 años;19 Guadalajara;Hombres;1 de julio de 2020;1.354,437054
21 años;19 Guadalajara;Mujeres;1 de julio de 2020;1.279,108749
21 años;21 Huelva;Hombres;1 de julio de 2020;2.834,004961
21 años;21 Huelva;Mujeres;1 de julio de 2020;2.704,000304
21 años;22 Huesca;Hombres;1 de julio de 2020;1.099,324448
21 años;22 Huesca;Mujeres;1 de julio de 2020;1.013,268194
21 años;23 Jaén;Hombres;1 de julio de 2020;3.756,675854
21 años;23 Jaén;Mujeres;1 de julio de 2020;3.401,236747
21 años;24 León;Hombres;1 de julio de 2020;1.945,014225
21 años;24 León;Mujeres;1 de julio de 2020;1.755,422728
21 años;25 Lleida;Hombres;1 de julio de 2020;2.425,381834
21 años;25 Lleida;Mujeres;1 de julio de 2020;2.143,794965
21 años;27 Lugo;Hombres;1 de julio de 2020;1.239,459592
21 años;27 Lugo;Mujeres;1 de julio de 2020;1.177,939209
21 años;28 Madrid;Hombres;1 de julio de 2020;34.410,222013
21 años;28 Madrid;Mujeres;1 de julio de 2020;33.237,298943
21 años;29 Málaga;Hombres;1 de julio de 2020;8.732,003174
21 años;29 Málaga;Mujeres;1 de julio de 2020;8.209,321022
21 años;30 Murcia;Hombres;1 de julio de 2020;8.784,519889
21 años;30 Murcia;Mujeres;1 de julio de 2020;8.111,457496
21 años;31 Navarra;Hombres;1 de julio de 2020;3.603,826698
21 años;31 Navarra;Mujeres;1 de julio de 2020;3.435,413511
21 años;32 Ourense;Hombres;1 de julio de 2020;1.116,036102
21 años;32 Ourense;Mujeres;1 de julio de 2020;1.086,083567
21 años;34 Palencia;Hombres;1 de julio de 2020;680,925879
21 años;34 Palencia;Mujeres;1 de julio de 2020;666,027045
21 años;35 Palmas, Las;Hombres;1 de julio de 2020;6.398,967994
21 años;35 Palmas, Las;Mujeres;1 de julio de 2020;6.210,864188
21 años;36 Pontevedra;Hombres;1 de julio de 2020;4.302,929149
21 años;36 Pontevedra;Mujeres;1 de julio de 2020;3.992,172839
21 años;26 Rioja, La;Hombres;1 de julio de 2020;1.548,273050
21 años;26 Rioja, La;Mujeres;1 de julio de 2020;1.507,634941
21 años;37 Salamanca;Hombres;1 de julio de 2020;1.517,720608
21 años;37 Salamanca;Mujeres;1 de julio de 2020;1.419,741342
21 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;5.706,207710
21 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;5.513,290588
21 años;40 Segovia;Hombres;1 de julio de 2020;765,761998
21 años;40 Segovia;Mujeres;1 de julio de 2020;735,391793
21 años;41 Sevilla;Hombres;1 de julio de 2020;10.512,630381
21 años;41 Sevilla;Mujeres;1 de julio de 2020;9.955,715644
21 años;42 Soria;Hombres;1 de julio de 2020;442,742546
21 años;42 Soria;Mujeres;1 de julio de 2020;422,124428
21 años;43 Tarragona;Hombres;1 de julio de 2020;4.177,426493
21 años;43 Tarragona;Mujeres;1 de julio de 2020;3.912,798096
21 años;44 Teruel;Hombres;1 de julio de 2020;659,158244
21 años;44 Teruel;Mujeres;1 de julio de 2020;602,042048
21 años;45 Toledo;Hombres;1 de julio de 2020;3.820,853076
21 años;45 Toledo;Mujeres;1 de julio de 2020;3.512,287252
21 años;46 Valencia/València;Hombres;1 de julio de 2020;13.212,761808
21 años;46 Valencia/València;Mujeres;1 de julio de 2020;12.595,152738
21 años;47 Valladolid;Hombres;1 de julio de 2020;2.164,362892
21 años;47 Valladolid;Mujeres;1 de julio de 2020;2.205,568447
21 años;49 Zamora;Hombres;1 de julio de 2020;692,161704
21 años;49 Zamora;Mujeres;1 de julio de 2020;666,687011
21 años;50 Zaragoza;Hombres;1 de julio de 2020;4.878,886415
21 años;50 Zaragoza;Mujeres;1 de julio de 2020;4.488,396209
21 años;51 Ceuta;Hombres;1 de julio de 2020;533,716670
21 años;51 Ceuta;Mujeres;1 de julio de 2020;568,624799
21 años;52 Melilla;Hombres;1 de julio de 2020;574,429997
21 años;52 Melilla;Mujeres;1 de julio de 2020;584,948828
22 años;02 Albacete;Hombres;1 de julio de 2020;2.208,619762
22 años;02 Albacete;Mujeres;1 de julio de 2020;2.063,418985
22 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;9.611,984368
22 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;8.793,972632
22 años;04 Almería;Hombres;1 de julio de 2020;4.257,395333
22 años;04 Almería;Mujeres;1 de julio de 2020;3.744,768119
22 años;01 Araba/Álava;Hombres;1 de julio de 2020;1.445,516507
22 años;01 Araba/Álava;Mujeres;1 de julio de 2020;1.407,880400
22 años;33 Asturias;Hombres;1 de julio de 2020;3.954,321185
22 años;33 Asturias;Mujeres;1 de julio de 2020;3.742,716551
22 años;05 Ávila;Hombres;1 de julio de 2020;752,646765
22 años;05 Ávila;Mujeres;1 de julio de 2020;705,133451
22 años;06 Badajoz;Hombres;1 de julio de 2020;3.600,825813
22 años;06 Badajoz;Mujeres;1 de julio de 2020;3.511,092660
22 años;07 Balears, Illes;Hombres;1 de julio de 2020;6.354,971678
22 años;07 Balears, Illes;Mujeres;1 de julio de 2020;6.028,277397
22 años;08 Barcelona;Hombres;1 de julio de 2020;29.904,735658
22 años;08 Barcelona;Mujeres;1 de julio de 2020;27.823,279435
22 años;48 Bizkaia;Hombres;1 de julio de 2020;5.088,471110
22 años;48 Bizkaia;Mujeres;1 de julio de 2020;4.861,970055
22 años;09 Burgos;Hombres;1 de julio de 2020;1.648,458966
22 años;09 Burgos;Mujeres;1 de julio de 2020;1.516,655041
22 años;10 Cáceres;Hombres;1 de julio de 2020;2.014,193848
22 años;10 Cáceres;Mujeres;1 de julio de 2020;1.773,450361
22 años;11 Cádiz;Hombres;1 de julio de 2020;6.832,778531
22 años;11 Cádiz;Mujeres;1 de julio de 2020;6.325,095061
22 años;39 Cantabria;Hombres;1 de julio de 2020;2.559,029107
22 años;39 Cantabria;Mujeres;1 de julio de 2020;2.352,424232
22 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;2.945,842617
22 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;2.769,857844
22 años;13 Ciudad Real;Hombres;1 de julio de 2020;2.717,881664
22 años;13 Ciudad Real;Mujeres;1 de julio de 2020;2.553,409876
22 años;14 Córdoba;Hombres;1 de julio de 2020;4.373,619979
22 años;14 Córdoba;Mujeres;1 de julio de 2020;4.075,788119
22 años;15 Coruña, A;Hombres;1 de julio de 2020;4.702,739410
22 años;15 Coruña, A;Mujeres;1 de julio de 2020;4.360,363131
22 años;16 Cuenca;Hombres;1 de julio de 2020;1.026,191993
22 años;16 Cuenca;Mujeres;1 de julio de 2020;1.019,083977
22 años;20 Gipuzkoa;Hombres;1 de julio de 2020;3.542,164022
22 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;3.332,280241
22 años;17 Girona;Hombres;1 de julio de 2020;4.339,938221
22 años;17 Girona;Mujeres;1 de julio de 2020;3.927,099738
22 años;18 Granada;Hombres;1 de julio de 2020;5.281,844984
22 años;18 Granada;Mujeres;1 de julio de 2020;4.932,183474
22 años;19 Guadalajara;Hombres;1 de julio de 2020;1.267,525262
22 años;19 Guadalajara;Mujeres;1 de julio de 2020;1.294,397588
22 años;21 Huelva;Hombres;1 de julio de 2020;2.840,308296
22 años;21 Huelva;Mujeres;1 de julio de 2020;2.650,943033
22 años;22 Huesca;Hombres;1 de julio de 2020;1.097,949624
22 años;22 Huesca;Mujeres;1 de julio de 2020;994,710834
22 años;23 Jaén;Hombres;1 de julio de 2020;3.668,147001
22 años;23 Jaén;Mujeres;1 de julio de 2020;3.411,243863
22 años;24 León;Hombres;1 de julio de 2020;1.980,572548
22 años;24 León;Mujeres;1 de julio de 2020;1.811,698508
22 años;25 Lleida;Hombres;1 de julio de 2020;2.359,943086
22 años;25 Lleida;Mujeres;1 de julio de 2020;2.164,925828
22 años;27 Lugo;Hombres;1 de julio de 2020;1.259,360544
22 años;27 Lugo;Mujeres;1 de julio de 2020;1.192,707414
22 años;28 Madrid;Hombres;1 de julio de 2020;34.452,719501
22 años;28 Madrid;Mujeres;1 de julio de 2020;33.562,384642
22 años;29 Málaga;Hombres;1 de julio de 2020;8.414,073577
22 años;29 Málaga;Mujeres;1 de julio de 2020;8.127,770742
22 años;30 Murcia;Hombres;1 de julio de 2020;8.903,842321
22 años;30 Murcia;Mujeres;1 de julio de 2020;8.196,376524
22 años;31 Navarra;Hombres;1 de julio de 2020;3.537,188392
22 años;31 Navarra;Mujeres;1 de julio de 2020;3.444,977959
22 años;32 Ourense;Hombres;1 de julio de 2020;1.148,923535
22 años;32 Ourense;Mujeres;1 de julio de 2020;1.118,523427
22 años;34 Palencia;Hombres;1 de julio de 2020;703,704323
22 años;34 Palencia;Mujeres;1 de julio de 2020;651,330266
22 años;35 Palmas, Las;Hombres;1 de julio de 2020;6.173,513752
22 años;35 Palmas, Las;Mujeres;1 de julio de 2020;6.418,584706
22 años;36 Pontevedra;Hombres;1 de julio de 2020;4.151,580016
22 años;36 Pontevedra;Mujeres;1 de julio de 2020;3.931,772427
22 años;26 Rioja, La;Hombres;1 de julio de 2020;1.540,772180
22 años;26 Rioja, La;Mujeres;1 de julio de 2020;1.525,382881
22 años;37 Salamanca;Hombres;1 de julio de 2020;1.529,953541
22 años;37 Salamanca;Mujeres;1 de julio de 2020;1.458,715003
22 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;5.605,241511
22 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;5.563,916271
22 años;40 Segovia;Hombres;1 de julio de 2020;803,563562
22 años;40 Segovia;Mujeres;1 de julio de 2020;718,637190
22 años;41 Sevilla;Hombres;1 de julio de 2020;10.361,831038
22 años;41 Sevilla;Mujeres;1 de julio de 2020;10.038,062766
22 años;42 Soria;Hombres;1 de julio de 2020;430,341382
22 años;42 Soria;Mujeres;1 de julio de 2020;412,443921
22 años;43 Tarragona;Hombres;1 de julio de 2020;4.145,545046
22 años;43 Tarragona;Mujeres;1 de julio de 2020;3.910,948963
22 años;44 Teruel;Hombres;1 de julio de 2020;678,715268
22 años;44 Teruel;Mujeres;1 de julio de 2020;629,141733
22 años;45 Toledo;Hombres;1 de julio de 2020;3.802,006678
22 años;45 Toledo;Mujeres;1 de julio de 2020;3.499,194386
22 años;46 Valencia/València;Hombres;1 de julio de 2020;13.056,944582
22 años;46 Valencia/València;Mujeres;1 de julio de 2020;12.472,826765
22 años;47 Valladolid;Hombres;1 de julio de 2020;2.202,900058
22 años;47 Valladolid;Mujeres;1 de julio de 2020;2.211,056036
22 años;49 Zamora;Hombres;1 de julio de 2020;718,113008
22 años;49 Zamora;Mujeres;1 de julio de 2020;677,267851
22 años;50 Zaragoza;Hombres;1 de julio de 2020;4.801,040235
22 años;50 Zaragoza;Mujeres;1 de julio de 2020;4.561,690958
22 años;51 Ceuta;Hombres;1 de julio de 2020;529,483602
22 años;51 Ceuta;Mujeres;1 de julio de 2020;569,470507
22 años;52 Melilla;Hombres;1 de julio de 2020;592,621135
22 años;52 Melilla;Mujeres;1 de julio de 2020;578,862099
23 años;02 Albacete;Hombres;1 de julio de 2020;2.197,821119
23 años;02 Albacete;Mujeres;1 de julio de 2020;2.088,365733
23 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;9.585,938005
23 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;8.990,235657
23 años;04 Almería;Hombres;1 de julio de 2020;4.323,560454
23 años;04 Almería;Mujeres;1 de julio de 2020;3.832,053887
23 años;01 Araba/Álava;Hombres;1 de julio de 2020;1.494,654171
23 años;01 Araba/Álava;Mujeres;1 de julio de 2020;1.426,169858
23 años;33 Asturias;Hombres;1 de julio de 2020;3.952,695218
23 años;33 Asturias;Mujeres;1 de julio de 2020;3.786,075607
23 años;05 Ávila;Hombres;1 de julio de 2020;748,682961
23 años;05 Ávila;Mujeres;1 de julio de 2020;701,707253
23 años;06 Badajoz;Hombres;1 de julio de 2020;3.580,094702
23 años;06 Badajoz;Mujeres;1 de julio de 2020;3.657,850681
23 años;07 Balears, Illes;Hombres;1 de julio de 2020;6.492,379253
23 años;07 Balears, Illes;Mujeres;1 de julio de 2020;6.274,995942
23 años;08 Barcelona;Hombres;1 de julio de 2020;30.169,299547
23 años;08 Barcelona;Mujeres;1 de julio de 2020;28.395,092548
23 años;48 Bizkaia;Hombres;1 de julio de 2020;5.030,361427
23 años;48 Bizkaia;Mujeres;1 de julio de 2020;4.972,073266
23 años;09 Burgos;Hombres;1 de julio de 2020;1.624,355397
23 años;09 Burgos;Mujeres;1 de julio de 2020;1.548,646391
23 años;10 Cáceres;Hombres;1 de julio de 2020;1.958,776985
23 años;10 Cáceres;Mujeres;1 de julio de 2020;1.818,875260
23 años;11 Cádiz;Hombres;1 de julio de 2020;6.650,825031
23 años;11 Cádiz;Mujeres;1 de julio de 2020;6.235,063158
23 años;39 Cantabria;Hombres;1 de julio de 2020;2.581,462314
23 años;39 Cantabria;Mujeres;1 de julio de 2020;2.361,310973
23 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;2.897,413097
23 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;2.715,141179
23 años;13 Ciudad Real;Hombres;1 de julio de 2020;2.726,113769
23 años;13 Ciudad Real;Mujeres;1 de julio de 2020;2.603,152951
23 años;14 Córdoba;Hombres;1 de julio de 2020;4.319,772411
23 años;14 Córdoba;Mujeres;1 de julio de 2020;4.054,513157
23 años;15 Coruña, A;Hombres;1 de julio de 2020;4.617,996808
23 años;15 Coruña, A;Mujeres;1 de julio de 2020;4.391,423150
23 años;16 Cuenca;Hombres;1 de julio de 2020;1.063,461629
23 años;16 Cuenca;Mujeres;1 de julio de 2020;983,095985
23 años;20 Gipuzkoa;Hombres;1 de julio de 2020;3.505,546397
23 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;3.371,825351
23 años;17 Girona;Hombres;1 de julio de 2020;4.341,515480
23 años;17 Girona;Mujeres;1 de julio de 2020;3.968,005225
23 años;18 Granada;Hombres;1 de julio de 2020;5.228,635438
23 años;18 Granada;Mujeres;1 de julio de 2020;4.958,875948
23 años;19 Guadalajara;Hombres;1 de julio de 2020;1.341,174782
23 años;19 Guadalajara;Mujeres;1 de julio de 2020;1.293,280027
23 años;21 Huelva;Hombres;1 de julio de 2020;2.885,711362
23 años;21 Huelva;Mujeres;1 de julio de 2020;2.588,474308
23 años;22 Huesca;Hombres;1 de julio de 2020;1.127,504059
23 años;22 Huesca;Mujeres;1 de julio de 2020;1.057,664040
23 años;23 Jaén;Hombres;1 de julio de 2020;3.703,280646
23 años;23 Jaén;Mujeres;1 de julio de 2020;3.464,193420
23 años;24 León;Hombres;1 de julio de 2020;1.943,992941
23 años;24 León;Mujeres;1 de julio de 2020;1.860,387358
23 años;25 Lleida;Hombres;1 de julio de 2020;2.339,880368
23 años;25 Lleida;Mujeres;1 de julio de 2020;2.150,710083
23 años;27 Lugo;Hombres;1 de julio de 2020;1.233,506092
23 años;27 Lugo;Mujeres;1 de julio de 2020;1.174,586144
23 años;28 Madrid;Hombres;1 de julio de 2020;34.723,354409
23 años;28 Madrid;Mujeres;1 de julio de 2020;34.937,026131
23 años;29 Málaga;Hombres;1 de julio de 2020;8.306,633899
23 años;29 Málaga;Mujeres;1 de julio de 2020;8.211,042167
23 años;30 Murcia;Hombres;1 de julio de 2020;8.906,715627
23 años;30 Murcia;Mujeres;1 de julio de 2020;8.183,695926
23 años;31 Navarra;Hombres;1 de julio de 2020;3.476,177588
23 años;31 Navarra;Mujeres;1 de julio de 2020;3.442,039906
23 años;32 Ourense;Hombres;1 de julio de 2020;1.224,804882
23 años;32 Ourense;Mujeres;1 de julio de 2020;1.126,457745
23 años;34 Palencia;Hombres;1 de julio de 2020;726,961733
23 años;34 Palencia;Mujeres;1 de julio de 2020;700,325472
23 años;35 Palmas, Las;Hombres;1 de julio de 2020;5.934,773361
23 años;35 Palmas, Las;Mujeres;1 de julio de 2020;6.834,274186
23 años;36 Pontevedra;Hombres;1 de julio de 2020;4.128,922177
23 años;36 Pontevedra;Mujeres;1 de julio de 2020;3.983,168794
23 años;26 Rioja, La;Hombres;1 de julio de 2020;1.500,144453
23 años;26 Rioja, La;Mujeres;1 de julio de 2020;1.525,981072
23 años;37 Salamanca;Hombres;1 de julio de 2020;1.482,214673
23 años;37 Salamanca;Mujeres;1 de julio de 2020;1.464,651794
23 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;5.797,923157
23 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;5.823,734385
23 años;40 Segovia;Hombres;1 de julio de 2020;788,318823
23 años;40 Segovia;Mujeres;1 de julio de 2020;736,438927
23 años;41 Sevilla;Hombres;1 de julio de 2020;10.320,230826
23 años;41 Sevilla;Mujeres;1 de julio de 2020;10.078,384977
23 años;42 Soria;Hombres;1 de julio de 2020;422,013800
23 años;42 Soria;Mujeres;1 de julio de 2020;405,709667
23 años;43 Tarragona;Hombres;1 de julio de 2020;4.157,415761
23 años;43 Tarragona;Mujeres;1 de julio de 2020;3.915,410300
23 años;44 Teruel;Hombres;1 de julio de 2020;656,985336
23 años;44 Teruel;Mujeres;1 de julio de 2020;648,167558
23 años;45 Toledo;Hombres;1 de julio de 2020;3.717,769498
23 años;45 Toledo;Mujeres;1 de julio de 2020;3.457,167227
23 años;46 Valencia/València;Hombres;1 de julio de 2020;13.144,710200
23 años;46 Valencia/València;Mujeres;1 de julio de 2020;12.529,376701
23 años;47 Valladolid;Hombres;1 de julio de 2020;2.285,642409
23 años;47 Valladolid;Mujeres;1 de julio de 2020;2.201,215750
23 años;49 Zamora;Hombres;1 de julio de 2020;733,713410
23 años;49 Zamora;Mujeres;1 de julio de 2020;651,733251
23 años;50 Zaragoza;Hombres;1 de julio de 2020;4.782,208966
23 años;50 Zaragoza;Mujeres;1 de julio de 2020;4.589,949455
23 años;51 Ceuta;Hombres;1 de julio de 2020;526,833932
